Tweet ID;User;Tweet;orang 1;orang 2;orang 3;hasil
1582583380650400000;cnbcindonesia;transisi energi pertamina nre kembangkan ev hingga karbon;1;0;1;1
1582582672546620000;merdekadotcom;langkah pertamina wujudkan energi bersih di indonesia;1;0;0;0
1582582153925120000;UNSfess_;-fess di solo emang ada ya spbu yang bukan pertamina kayak shell atau vivo gitu;0;0;0;0
1582581968000070000;bumninc_id;pertamina inisiasi perdagangan karbon - bumninc;1;0;0;0
1582581795807030000;jurnalmediaind1;pemerintah turun tangan tes ron pertalite semua selalu diatas beritaterkini pertamina pertalite ron otomotif jurnalmediaindonesia jmiotomotif;0;-1;0;0
1582581314300940000;Kimpoekim;urus aja pertamina yang rugi;-1;0;-1;-1
1582581204414480000;tj77iksan;dimulai dari nol ya ka kata petugas pertamina;-1;0;0;0
1582580323728080000;jack_ketel;pertamina urusin !!;-1;1;-1;-1
1582580062129650000;cnbcindonesia;"pertamina shipping &amp; nyk buka potensi bisnis angkutan lng";1;0;0;0
1582579839932200000;otwerwerwerwer;saham pertamina;0;0;0;0
1582579649422710000;Predator_4848;jd dirut pertamina rugi dan rugi ga becus kerja di sanjung tolol;-1;0;-1;-1
1582579639687400000;CelotehanHeg;bikin meja pengaduan di asoy nih cing;-1;0;0;0
1582579582154130000;smartfm_mks;pt pertamina parta niaga sulawesi memastikan stok bbm dan lpg dalam keadaan aman pasca putusnya jembatan di jalur trans sulawesi pada senin(//) selengkapnya di;1;-1;1;1
1582578890970900000;Yamin71680430;melihat gaya ahok aku mau muntah ngurus pertamina aja ga becus gayanya selangit;-1;0;-1;-1
1582578309568740000;RakaJayaMandiri;jdi komisaris pertamina udah jdi pelayan masyarakat belum apa pelayan oligarki dan kepentinganhahaha;-1;0;-1;-1
1582578120137180000;Nauraisme;mendukung penuh langkah bumn 👍👍👍;1;0;1;1
1582578065049550000;beningnews;pertamina inisiasi proyek percontohan perdagangan karbon;0;0;0;0
1582577830499530000;DonFlamingo_;bacot aja nih taik urus pertamina ga becus;-1;0;-1;-1
1582577426798120000;collegemenfess;[cm] ada anak univ pertamina gak yang bisa dimintain tolong bukain repository;0;0;0;0
1582577413699300000;Fadiaajahh;keren inovasi bumn kejar target nze;1;0;1;1
1582577331473770000;Vierro6;maka dari itu skrg dimulai dr nol sprti slogan petugas spbu pertamina;0;0;0;0
1582576784813400000;Konfrontasi_co;pertamina inisiasi proyek percontohan perdagangan karbon;0;0;0;0
1582576399948610000;Sofia44ok;semangat kejar target semoga sukses;1;0;1;1
1582575963741000000;adsudrajat86;biar lho bisa nyaci maki kali urusin aja tuh pertamina biar tidak rugi mulu;-1;0;-1;-1
1582575412319690000;VitaTiara12;doa terbaik yaa semoga bisa segera terwujud tanpa hambatan;1;0;1;1
1582575385237020000;Ngelmuco;knkt mengungkap faktor penyebab kecelakaan maut truk pertamina di cibubur yang salah satunya dipicu oleh penggunaan klakson telolet;0;0;0;0
1582574874995750000;Yamin71680430;ahok mulut ember tongkosong nyaring bunyi nya urus pertamina rugi melulu;-1;0;-1;-1
1582574411411960000;Nicestory08;pemuja ahok ini double bodohnya sudah tidak bisa urus pertamina rugi terus masih di puja otak-otak;-1;0;-1;-1
1582574386573640000;Sandalsepatupe1;pak ahok tolong dong fokus sama masalah pertamina saja itu hrga minyak dunia dah pada turun kenapa pertalite tidak turun ya pak malah yg turun kualitas nya pak cepat boros sekarang pak;-1;0;-1;-1
1582573556252040000;aldibrilian_;kok pertamina si anj pelaminan mksdnya dahlah;-1;0;-1;-1
1582573472806740000;aldibrilian_;gw jg pengen sbner nya pacaran sampe bertahun gitu sampe akhirnya kita berdua duduk di pertamina;0;0;0;0
1582573165858810000;Yamin71680430;bersih bersih duit pertamina ya masyarakat yg dukung;-1;1;1;1
1582573037055930000;Hasta_Amy;mau beli bensin masih ribet harus cash pke qris gabisa linkaja gabisa tapcash gabisa debit juga gabisa 😑 bisa ga modern dikit;-1;1;-1;-1
1582572264079310000;urbannews_id;sinergi pertamina grup inisiasi perdagangan karbon;1;0;0;0
1582571132808370000;BonelBot;bagaimana bisa menjadi negara maju bila sekelas pertamina saja masih impor minyak katanya indonesia itu sda-nya melimpah!;-1;0;-1;-1
1582569979970750000;jume1010;ahox tidur pertamina untung eh di melek ya rugilah pertamina;-1;0;-1;-1
1582569366406990000;abrakadabra678;liat aja pertamina kek mana;0;1;0;0
1582569320705840000;merdekadotcom;pertamina nre gandeng perusahaan kembangkan hidrogen bersih di indonesia;1;1;1;1
1582569157937140000;antonov_edi;mulai koar lgiurusin tuh pertamina knp bisa rugi;-1;1;-1;-1
1582568862754940000;black13side;sakit hati boleh ketawa donk 🤣🤣🤣 gini hari sakit hati yg ada juga anda kalik bong sejak pilkada kalah dan nyungsep koar gk beradab jd komut pertamina sesumbar pdhal gk ada saingan tetap rugi blm lagi pisah diselingkuhi thn ini baru sakit hati bisa jadi 🤣🤣🤣🤣;-1;1;-1;-1
1582568841359390000;oposan007;bacot doang aksi berbanding terbalikliat noh pertamina🤮🤮;-1;1;-1;-1
1582568502271310000;Coffee2Talks;"pemerintah tunjuk ppptmgb untuk uji teknis standar dan mutu pertalite sampel diambil dari spbu di jakarta dengan indikator parameter uji hasil uji kualitas pertalite terjamin dan tidak berubah
 bbmbersubsidi pertamina
 subsidiberkeadilanuntukmasadepan";1;0;0;0
1582568414832260000;CNamaw;semoga nih nze bisa cepat tercapai yaa semangat;1;1;1;1
1582568407580710000;becibun;semogaa suamiku besok kerjanya di pertamina bumn wkwkw amin🤭;1;0;0;0
1582567693365870000;KompasEkonomi;gandeng perusahaan jepang anak usaha pertamina ini incar bisnis pengangkutan di luar negeri;1;0;0;0
1582567658595450000;bluemoon_way;pertamina urusin;-1;1;-1;-1
1582567514504310000;dhilxx;panik sekaliii tadi sudah ngantri di pom bensin ternyata lupa bawa uang cash mana atm di pertamina juga lagi rusak astagfirullah auto panik tptp untungnya ketemu orang baik yg langsung nawarin uangnya 🥹🥹🥹;-1;1;0;0
1582567151587600000;Rijal34993306;tetangga gua jualan bensin eceran aja untung malah kadang ada juga yang ngutang nah ahok pimpin pertamina rugi treleyon padahal beli bensin di spbu kaga ada yg ngutang bayar cash 😂😂😂😂 otak kalo kelamaan tidur ambyaaaarrrr jadinya 😂😂😂;-1;0;-1;-1
1582566814240110000;Nandyaa017;yok bisa kejar target suksess selalu;1;1;1;1
1582566275632740000;adiputro220;hahaha dasar otak penuh tiloe cari di media² lain bertaburan mengenai kerugian pertamina estimasi bukan berarti tdk ada kerugian loe faham ga arti estimasi makanya bong jgn di kolam mulubiar otak loe ga kepenuhan ti;-1;0;-1;-1
1582565910904160000;HublaaNetwork;komitmen esg pertamina hulu energi tandatangani perjanjian karbon kredit: penandatanganan disaksikan langsung oleh wakil menteri bumn i pahala mansury dan direktur strategi portofolio dan pengembangan usaha (sppu) pt pertamina (persero) atep salyadi…;1;0;1;1
1582565820940440000;OxIkutan;keren keren nih inisiatif yg dikembangkan bumn semoga berjalan lancar;1;0;1;1
1582564666013720000;beritamucoid;pt bursa efek indonesia (bei) yang berpotensi ditunjuk menjadi penyelenggara bursa karbon di indonesia dapat mendukung rencana pertamina mengembangkan inisiatif carbon business build;1;0;1;1
1582564573357360000;ReniKumala11;wah mantul nih langkah bumn kejar bebas emisi karbon gue mah dukung banget;1;0;1;1
1582563753132200000;AcanxJ;ayoo bikin jg aduan kya gitu dong dan hapus aplikasi;1;0;1;1
1582562741566340000;merdekadotcom;sinergi pertamina grup inisiasi perdagangan karbon;0;0;0;0
1582562608506610000;coretan_gorong2;bu si taik bikin pertamina rugi tuh;-1;0;-1;-1
1582561588589960000;Honkidesuyo11;penyesuaian harga bbm adalah keputusan yang tepat untuk mengurangi beban apbn subsidibbmtepatsasaran subsisibbmharustepatsasaran hargabbmberkeadilan pertamina pertalite hargabbm;1;1;1;1
1582561196154450000;sharrdine;habis project pertamina piercing hidung akh 🥰;0;0;0;0
1582561095298220000;chresly_lela;perbaiki dulu pertaminabaru kita ngomong jakartaudah gitu aja;0;0;0;0
1582560608263640000;ndakduyu_;"coba buka meja aduan pertamina
 dijamin banyak yg menggeruduk ke sana";-1;0;-1;-1
1582560489246110000;Oktaviandodo;urus itu bbm gvlok pertamina rugi mulu ente kadang kadang;-1;0;-1;-1
1582560456312790000;bumnbacehhebat;"millenial gathering diadakan untuk membangun komunitas socmed ranger yang bertujuan untuk menyebarkan informasi seputar bumn acara millenial gathering kali ini diselenggarakan oleh ptpertamina yang diadakan di balikpapan pada kamis oktober 
 millenialgatheringbalikpapan";1;0;0;0
1582560270194730000;twitlowongan;"lowongan pt pertamina training &amp; consulting (ptc) update oktober (beberapa posisi dibuka anak bumn pt pertamina (persero)) syarat lokasi &amp; cara melamar baca di:";0;0;0;0
1582560134920030000;pertaminamalupa;"sob kamu kalau di komplek terkenal dengan julukan apa kasih tahu mimin dong!🤭 energipenggerakbangsa
 energizingyourfuture
 energiuntukmaju
 malupatangguh";1;1;1;1
1582558666145770000;pertaminamalupa;yup! support system tersebut adalah bright gas masak jadi nyaman berkat bright gas yang terbukti aman dilengkapi dengan teknologi dsvs yang menjamin keamanan x lipat!;1;1;1;1
1582558381641910000;pertaminamalupa;untuk ibu hebat seperti bu laras bu ira dan bu salsa tentunya membutuhkan support system sob! selain support dari keluarga dan tetangga ada satu support system yang tidak boleh ketinggalan lho sob!;1;0;1;1
1582557841722060000;KATADATAcoid;pertamina kerjasama membangun hydrogen plant yang akan memproduksi listrik hingga mwp – gwp;1;0;0;0
1582557805436730000;pertaminamalupa;wah siapa nih yang mirip seperti ibu-ibu di bawah ini😆;0;0;0;0
1582557558404850000;kingfis12904143;kurang kerjaan sekalian aja mobil pertamina dilarang muat bbm sebab mudah terbakar;-1;0;-1;-1
1582557353936770000;erry83;biar dimaki maki gitu kalo datang udah urus pertamina aje yg bener pit;-1;0;-1;-1
1582556541013870000;kumparan;mewujudkan komitmen esg dan net zero emission pertamina group menginisiasi anak-anak usahanya untuk meneken perjanjian perdagangan karbon;1;0;0;0
1582556508394760000;agusrotua;proses hukum penanggungjawab perawatan truk pertamina;0;0;0;0
1582556072207790000;ezzuka_mekki;msh percaya bacotnya ahoaxmerem aja pertamina untungmana buktinya skrng😅😅kena framing gerombolan buzzer ente tuch;-1;0;-1;-1
1582555888560520000;detikcom;knkt ungkap faktor penyebab kecelakaan maut truk pertamina di cibubur karena alami kegagalan pengereman kecelakaan juga dipicu oleh penggunaan klakson tambahan telolet;0;0;0;0
1582555644376520000;titikbuta;taboi wae mba kebiasaaan;-1;0;-1;-1
1582555400942980000;urbannews_id;komitmen esg pertamina hulu energi tandatangani perjanjian karbon kredit;0;0;0;0
1582554896389140000;glamgvcci;emg lamaaaa bgt kali ya prosesnya pertamina pernah sampe bulan baru ada pengumuman gini🥺;-1;0;-1;-1
1582554777694500000;FAT_HANDRI;baru nyoba isi bensin pake vivo karena pertamina terasa lebih boros dari biasanya kesan pertama tarikan lebih ringan kalau masalah irit belum tau;1;0;-1;0
1582554702083810000;okezonenews;sinergi pertamina grup inisiasi perdagangan karbon lengkapcepatberitanya beritaterkini;1;0;0;0
1582553645320590000;Terasjabar_1;kecelakaan maut truk pertamina di cibubur kemarin penyebab utamanya klakson telolet klaksontelolet cibubur trukpertamina viral;0;0;0;0
1582553244794220000;ImamMarzukiRid1;bacot nya doang yg gedebuktinya pertamina saja bisa rugimau untung ngemplang harganya;-1;0;-1;-1
1582553192147340000;okezonenews;pertamina nre ignis energy holdings krakatau steel studi bersama pengembangan hidrogen bersih di indonesia lengkapcepatberitanya beritaterkini;0;0;0;0
1582553050136290000;baiou_2829;"kenapa tidak buka posko aduan pertamina 🤣🤣
 anda kan jg pejabat tingginya";-1;0;0;0
1582552315466290000;merrysilviani;org indonesia tuh latah selalu ketakutan sblum perang contoh pertama x virus corona ada handsanitizer + oksigen mendadak lenyap krn org lgsg pd borong gk mikir yg lain yg kesulitan cari brg tsb case minyak goreng sampe antri case pertamina bkin spbu antri;-1;0;-1;-1
1582552201456750000;Four8Ibay;hala taaikk lu nerakk lu ahoxx pertamina ajah ky bikin bangkurtt minyak naekk sos sok an lu;-1;-1;-1;-1
1582552173946150000;ammarzier;bersanding di kursi pertamina kah;-1;0;0;0
1582552145244860000;kumparan;mewujudkan komitmen terhadap esg dan net zero carbon emission pt kilang pertamina internasional (kpi) teken perjanjian karbon kredit dan kolaborasi penjajakan investor;0;0;0;0
1582552123111200000;wicaksanas;pertamina apa kabar pak;0;0;0;0
1582552118971730000;jokingofdog;ni org sempetnya bahas jakarta lu aja ngurus pertamina kek org tolol;-1;0;-1;-1
1582551939145180000;Sri_Rahayuu23;sangat bagus banget lho langkah pertamina ini;1;1;1;1
1582551540099090000;de2n_ramdhan;jabat komisaris pertamina bbm naik tinggi warga merasa beban biaya hidup jadi beratapa itu bagian pejabat melayani rakyat;1;0;0;0
1582551512265680000;itsriff_;saham pertamina %;0;0;0;0
1582551243716560000;pecintakopi05;ke pertamina deh coba pasti pas;1;0;1;1
1582551220056490000;aji_jajaul37;buka pengaduan di pertamina juga dong;0;0;0;0
1582550813779540000;sensishak;bbm yang kau pakai subsidi atau non-subsidi supaya pertamina tidak bangkrut seperti kata kau isi shell aja ya rugi iya kapan pertamina bangkrut;-1;0;-1;-1
1582550805693240000;dabenone2;"masalah di pertamina knp mingkem aja ahok gimana tu masalah ron pertalite yg kabarnya hanya 
 knp mingkem aja lo ahok";-1;0;-1;-1
1582550383062160000;tartafie6;saya setuju pak saatnya sekarang pertamina buka balai aduan pertamina saya kangen di taik taik taik kan pak;-1;0;-1;-1
1582549763727460000;liputan6dotcom;video: ron pertalite cuma pertamina angkat suara;0;0;0;0
1582549461061860000;poisons;apa kata greenpeace 😜😝 nyegat tanker pertamina ditengah laut bisa pada akhrnya: tergantung pricetag;-1;-1;-1;-1
1582548525925400000;pertamina;terima kasih atas dukungan yang diberikan kepada pertamina ya sobat semangat selalu :) -fitri-;1;0;1;1
1582548467834300000;Win_Zhoppenk;baru saja mengirim foto lapangan bapor pertamina ru ii dumai;0;-1;0;0
1582547833127050000;pertamina;terima kasih atas semangat yang diberikan ya sobat selamat pagi dan selamat beraktivitas :) -fitri-;1;0;1;1
1582547640687860000;CNNIndonesia;knkt minta klakson telolet dilarang biang kecelakaan truk pertamina;0;-1;0;0
1582547562044990000;pertamina;terima kasih untuk dukungan yang diberikan sobat jangan lupa selalu jaga kesehatan ya sob :) -fitri-;1;0;1;1
1582546279913360000;sigittyo_;di kantor pertamina di buka ga pak buat ngadu langsung bgtu;-1;0;0;0
1582546073502900000;pertamina;apresiasi yang diberikan menjadi semangat kami untuk selalu memberikan yang terbaik jangan lupa selalu jaga kesehatan ya sobat :) -fitri-;1;0;1;1
1582546046085110000;pertamina;sukses juga untuk sobat ya jangan lupa selalu jaga kesehatan sob :) -fitri-;1;0;1;1
1582546040749580000;harr_sus;bikin meja aduaan jg di pertamina brani ga ya;-1;0;0;0
1582545854493210000;BappendaNtb;koordinassi tim pdl dengan biro pemerintahan dan otda beserta biro hukum terkait kesepakatan pengakhiran kerja sama antara bappenda ntb dengan pt pertamina (persero) senin oktober;0;0;0;0
1582545685080990000;alvinsaptamndr;direksi pertamina degan takut diterapkan di institusinya;0;0;0;0
1582545567057870000;detikfinance;knkt mengungkap hasil investigasi atas penyebab kecelakaan truk pertamina di jalan transyogi cibubur desa jatirangga kecamatan jatisampurna kota bekasi;0;0;0;0
1582545436933360000;Rick12101624;meja aduan di pertamina juga pak saya mau ngeluh kenapa kok komut di gaji milyar setahun tapi bbm naik terus apakah buat gaji para direksi dan komut;-1;1;-1;-1
1582544774749640000;arguwment;keren bnget dah asli keren;1;-1;1;1
1582544195457190000;PangeranBiru212;dan bikin bangkrut pertamina bangkrut karena di rampok cina;-1;0;-1;-1
1582543990343470000;Diamkamuu__;mantep emisi karbon dah;1;0;1;1
1582543783182290000;Ikhlaslahh;keren sih bakalan dorong bumn kembangkan inisiatif;0;0;0;0
1582543371884580000;ecowinstalks;"safety system di pertamina sangat tinggi peryaratan pengemudi kendaraan tangki pertamina hrs memenuhi syarat surat ijin &amp; legalitas lainnya termasuk edukasi kalo supir tsb tak menuhi persyaratan kenapa di terima jikapun dia dr pihak kedua persyaratan tsb tetap wajib dipenuhi";0;0;0;0
1582543351869740000;jadi_Did;pertamina apa kabar🤭;0;0;0;0
1582543141231790000;Makhlukhaluus;mantep bagi masyarakat indonesia nih;1;0;1;1
1582542949048470000;chochuwong_id;"kerja kerja kerja
 motto yg menakutkan karna terbukti gagal
 ahok sukses mengacak-acak pertamina dan sempat merugi bahkan rakyat tdk mendapat harga murah lg spt masa sby
 kini nambah lagi bonekanya boneka yg siap membawa jakarta mundur kebelakang";-1;0;-1;-1
1582542935593480000;kumparan;pertamina nre bersama krakatau steel (ks) dan ignis energy holdings sepakat menjalankan studi bersama pengembangan hidrogen bersih untuk digunakan di kawasan industri;1;0;0;0
1582542621674640000;liputan6dotcom;wujudkan energi bersih di indonesia pertamina jalin kerja sama antar bumn dan perusahaan internasional;1;0;0;0
1582542537138800000;Hijabsyariyah;bakalan bangun ekosistem lanjutan nih;1;0;1;1
1582542383710760000;atberkahhj;keren bakalan kembangka inisiatif strategis;1;0;1;1
